atm_id,latitude,longitude,state,city,h3_cell_res8,h3_cell_res9,source
ATM001004,23.149892,72.40006,Rajasthan,Ahmedabad,8842cc4cc1fffff,8942cc4cc07ffff,SYNTHETIC_REFERENCE
ATM001005,26.912079,75.788657,Rajasthan,Jaipur,883da218ebfffff,893da218eafffff,SYNTHETIC_REFERENCE
ATM001006,18.51469,73.860495,Maharashtra,Pune,8860885011fffff,8960885010bffff,SYNTHETIC_REFERENCE
ATM001007,18.539876,73.859973,Maharashtra,Pune,8860885037fffff,89608850363ffff,SYNTHETIC_REFERENCE
ATM001008,26.918314,75.754101,Rajasthan,Jaipur,883da2181dfffff,893da2181c7ffff,SYNTHETIC_REFERENCE
ATM001009,12.947552,77.654272,Karnataka,Bangalore,8861892507fffff,89618925067ffff,SYNTHETIC_REFERENCE
ATM001010,13.083088,80.270796,Tamil Nadu,Chennai,88618c4885fffff,89618c48847ffff,SYNTHETIC_REFERENCE
ATM001011,12.977272,77.534172,Karnataka,Bangalore,8860145841fffff,89601458413ffff,SYNTHETIC_REFERENCE
ATM001012,26.84711,80.945405,Uttar Pradesh,Lucknow,883d8dcd55fffff,893d8dcd553ffff,SYNTHETIC_REFERENCE
ATM001013,26.865072,80.913769,Uttar Pradesh,Lucknow,883d8dcf2bfffff,893d8dcf2a3ffff,SYNTHETIC_REFERENCE
ATM001014,18.994874,72.841877,Maharashtra,Mumbai,88608b0a4bfffff,89608b0a4bbffff,SYNTHETIC_REFERENCE
ATM001015,23.049156,72.538532,Rajasthan,Ahmedabad,8842ceb4e1fffff,8942ceb4e0fffff,SYNTHETIC_REFERENCE
ATM001016,26.705772,80.858745,Uttar Pradesh,Lucknow,883d8c24dbfffff,893d8c24dbbffff,SYNTHETIC_REFERENCE
ATM001017,28.615848,77.159251,Uttar Pradesh,Delhi,883da11707fffff,893da117077ffff,SYNTHETIC_REFERENCE
ATM001018,22.565971,88.336246,West Bengal,Kolkata,883cf2d597fffff,893cf2d596bffff,SYNTHETIC_REFERENCE
ATM001019,26.85132,80.983265,Uttar Pradesh,Lucknow,883d8dcc27fffff,893d8dcc26fffff,SYNTHETIC_REFERENCE
ATM001020,19.289985,72.768279,Maharashtra,Mumbai,88608b7b51fffff,89608b7b51bffff,SYNTHETIC_REFERENCE
ATM001021,18.501608,73.88677,Maharashtra,Pune,8860885043fffff,89608850437ffff,SYNTHETIC_REFERENCE
ATM001022,13.036334,77.862555,Karnataka,Bangalore,8861892a45fffff,8961892a443ffff,SYNTHETIC_REFERENCE
ATM001023,26.884407,80.942002,Uttar Pradesh,Lucknow,883d8dcf11fffff,893d8dcf10fffff,SYNTHETIC_REFERENCE
ATM001024,26.862127,80.899359,Uttar Pradesh,Lucknow,883d8dcf67fffff,893d8dcf66fffff,SYNTHETIC_REFERENCE
ATM001025,26.845358,80.94578,Uttar Pradesh,Lucknow,883d8dcd55fffff,893d8dcd55bffff,SYNTHETIC_REFERENCE
ATM001026,13.024886,80.287429,Tamil Nadu,Chennai,88618c4a83fffff,89618c4a823ffff,SYNTHETIC_REFERENCE
ATM001027,26.904621,75.770099,Rajasthan,Jaipur,883da218edfffff,893da218ec3ffff,SYNTHETIC_REFERENCE
ATM001028,26.918144,75.784356,Rajasthan,Jaipur,883da218c7fffff,893da218c7bffff,SYNTHETIC_REFERENCE
ATM001029,17.31469,78.486834,Maharashtra,Hyderabad,8860b524a7fffff,8960b524a6fffff,SYNTHETIC_REFERENCE
ATM001030,26.899745,75.747156,Rajasthan,Jaipur,883da2183dfffff,893da2183d7ffff,SYNTHETIC_REFERENCE
ATM001031,19.073586,72.893941,Maharashtra,Mumbai,88608b56bbfffff,89608b56bb3ffff,SYNTHETIC_REFERENCE
ATM001032,22.540621,88.323749,West Bengal,Kolkata,883cf2c74bfffff,893cf2c74b3ffff,SYNTHETIC_REFERENCE
ATM001033,13.003408,77.66178,Karnataka,Bangalore,8861892eedfffff,8961892eecbffff,SYNTHETIC_REFERENCE
ATM001034,28.534763,77.235117,Uttar Pradesh,Delhi,883da1028bfffff,893da1028b7ffff,SYNTHETIC_REFERENCE
ATM001035,19.084718,72.862918,Maharashtra,Mumbai,88608b0b29fffff,89608b0b28bffff,SYNTHETIC_REFERENCE
ATM001036,18.587335,73.865584,Maharashtra,Pune,88608851adfffff,89608851ad3ffff,SYNTHETIC_REFERENCE
ATM001037,17.329412,78.438999,Maharashtra,Hyderabad,8860a25a11fffff,8960a25a10bffff,SYNTHETIC_REFERENCE
ATM001038,23.061359,72.503611,Rajasthan,Ahmedabad,8842ceb41dfffff,8942ceb40a7ffff,SYNTHETIC_REFERENCE
ATM001039,19.142897,72.860261,Maharashtra,Mumbai,88608b465dfffff,89608b465d3ffff,SYNTHETIC_REFERENCE
ATM001040,17.3543,78.489329,Maharashtra,Hyderabad,8860a25b59fffff,8960a25b597ffff,SYNTHETIC_REFERENCE
ATM001041,22.599064,88.404807,West Bengal,Kolkata,883cf28921fffff,893cf289217ffff,SYNTHETIC_REFERENCE
ATM001042,23.003713,72.693284,Rajasthan,Ahmedabad,8842cea4ddfffff,8942cea4dd7ffff,SYNTHETIC_REFERENCE
ATM001043,17.338374,78.45885,Maharashtra,Hyderabad,8860a25a07fffff,8960a25a073ffff,SYNTHETIC_REFERENCE
ATM001044,18.518531,73.858999,Maharashtra,Pune,8860885017fffff,8960885017bffff,SYNTHETIC_REFERENCE
ATM001045,26.931388,75.791395,Rajasthan,Jaipur,883da218c3fffff,893da218cafffff,SYNTHETIC_REFERENCE
ATM001046,18.55615,73.879406,Maharashtra,Pune,88608851cdfffff,89608851cdbffff,SYNTHETIC_REFERENCE
ATM001047,13.066172,77.504356,Karnataka,Bangalore,88601696dbfffff,89601696da7ffff,SYNTHETIC_REFERENCE
ATM001048,19.064471,72.85903,Maharashtra,Mumbai,88608b0b01fffff,89608b0b013ffff,SYNTHETIC_REFERENCE
ATM001049,26.96288,75.720613,Rajasthan,Jaipur,883da21a11fffff,893da21a103ffff,SYNTHETIC_REFERENCE
ATM001050,19.115514,72.998031,Maharashtra,Mumbai,88608b5709fffff,89608b57087ffff,SYNTHETIC_REFERENCE
ATM001051,26.898738,75.850676,Rajasthan,Jaipur,883da20a5bfffff,893da20a5a7ffff,SYNTHETIC_REFERENCE
ATM001052,22.574643,88.363969,West Bengal,Kolkata,883cf2c647fffff,893cf2c6467ffff,SYNTHETIC_REFERENCE
ATM001053,26.874985,80.923409,Uttar Pradesh,Lucknow,883d8dcf03fffff,893d8dcf02bffff,SYNTHETIC_REFERENCE
ATM001054,23.050703,72.565918,Rajasthan,Ahmedabad,8842ceb487fffff,8942ceb486bffff,SYNTHETIC_REFERENCE
ATM001055,26.84833,80.944876,Uttar Pradesh,Lucknow,883d8dcd5dfffff,893d8dcd5cbffff,SYNTHETIC_REFERENCE
ATM001056,17.382879,78.490743,Maharashtra,Hyderabad,8860a25b01fffff,8960a25b017ffff,SYNTHETIC_REFERENCE
ATM001057,23.098359,72.558212,Rajasthan,Ahmedabad,8842cc6b61fffff,8942cc6b61bffff,SYNTHETIC_REFERENCE
ATM001058,13.173004,80.147008,Tamil Nadu,Chennai,88618eb0d5fffff,89618eb0d4fffff,SYNTHETIC_REFERENCE
ATM001059,13.10559,80.283736,Tamil Nadu,Chennai,88618c49d3fffff,89618c49d27ffff,SYNTHETIC_REFERENCE
ATM001060,18.529591,73.86184,Maharashtra,Pune,8860885031fffff,89608850317ffff,SYNTHETIC_REFERENCE
ATM001061,26.914942,75.812301,Rajasthan,Jaipur,883da21883fffff,893da218823ffff,SYNTHETIC_REFERENCE
ATM001062,26.846555,80.951258,Uttar Pradesh,Lucknow,883d8dcd55fffff,893d8dcd547ffff,SYNTHETIC_REFERENCE
ATM001063,23.026546,72.577754,Rajasthan,Ahmedabad,8842cea641fffff,8942cea640bffff,SYNTHETIC_REFERENCE
ATM001064,13.158665,80.256732,Tamil Nadu,Chennai,88618eb353fffff,89618eb3537ffff,SYNTHETIC_REFERENCE
ATM001065,13.113588,80.263551,Tamil Nadu,Chennai,88618eb24dfffff,89618eb24d7ffff,SYNTHETIC_REFERENCE
ATM001066,23.010251,72.647893,Rajasthan,Ahmedabad,8842cea6e7fffff,8942cea6e67ffff,SYNTHETIC_REFERENCE
ATM001067,12.962177,77.613404,Karnataka,Bangalore,88618925adfffff,89618925ac7ffff,SYNTHETIC_REFERENCE
ATM001068,28.615141,77.220773,Uttar Pradesh,Delhi,883da11405fffff,893da11404fffff,SYNTHETIC_REFERENCE
ATM001069,17.383933,78.514526,Maharashtra,Hyderabad,8860a25b69fffff,8960a25b697ffff,SYNTHETIC_REFERENCE
ATM001070,12.970222,77.590474,Karnataka,Bangalore,8860145b49fffff,8960145b487ffff,SYNTHETIC_REFERENCE
ATM001071,12.996352,77.69263,Karnataka,Bangalore,8861892e01fffff,8961892e00bffff,SYNTHETIC_REFERENCE
ATM001072,12.987158,77.614562,Karnataka,Bangalore,8861892e91fffff,8961892e91bffff,SYNTHETIC_REFERENCE
ATM001073,19.085976,72.865976,Maharashtra,Mumbai,88608b0b2dfffff,89608b0b2d7ffff,SYNTHETIC_REFERENCE
ATM001074,19.127666,72.90929,Maharashtra,Mumbai,88608b54edfffff,89608b54ecfffff,SYNTHETIC_REFERENCE
ATM001075,26.837368,80.978583,Uttar Pradesh,Lucknow,883d8dcd13fffff,893d8dcd13bffff,SYNTHETIC_REFERENCE
ATM001076,13.085637,80.262299,Tamil Nadu,Chennai,88618c4887fffff,89618c4886fffff,SYNTHETIC_REFERENCE
ATM001077,17.348132,78.46554,Maharashtra,Hyderabad,8860a25a29fffff,8960a25a287ffff,SYNTHETIC_REFERENCE
ATM001078,18.547128,73.893446,Maharashtra,Pune,8860885153fffff,89608851527ffff,SYNTHETIC_REFERENCE
ATM001079,12.96607,77.634668,Karnataka,Bangalore,8861892ed9fffff,8961892ed9bffff,SYNTHETIC_REFERENCE
ATM001080,26.866224,80.959249,Uttar Pradesh,Lucknow,883d8dcc67fffff,893d8dcc67bffff,SYNTHETIC_REFERENCE
ATM001081,22.996037,72.650085,Gujarat,Ahmedabad,8842cea453fffff,8942cea4527ffff,SYNTHETIC_REFERENCE
ATM001082,19.121629,72.896063,Maharashtra,Mumbai,88608b54e3fffff,89608b54e37ffff,SYNTHETIC_REFERENCE
ATM001083,13.015776,80.288447,Tamil Nadu,Chennai,88618c4a8bfffff,89618c4a8a7ffff,SYNTHETIC_REFERENCE
ATM001084,26.876694,75.767049,Rajasthan,Jaipur,883da219c3fffff,893da219c27ffff,SYNTHETIC_REFERENCE
ATM001085,26.859046,80.868329,Uttar Pradesh,Lucknow,883d8dcab1fffff,893d8dcab0bffff,SYNTHETIC_REFERENCE
ATM001086,13.06674,80.309336,Unknown,Chennai,88618c4811fffff,89618c48113ffff,SYNTHETIC_REFERENCE
ATM001087,18.628417,73.677102,Maharashtra,Pune,8860884e59fffff,8960884e587ffff,SYNTHETIC_REFERENCE
ATM001088,28.640718,77.183667,Uttar Pradesh,Delhi,883da11627fffff,893da11627bffff,SYNTHETIC_REFERENCE
ATM001089,26.855157,80.972479,Uttar Pradesh,Lucknow,883d8dcc25fffff,893d8dcc257ffff,SYNTHETIC_REFERENCE
ATM001090,12.969867,77.552366,Karnataka,Bangalore,8860145a25fffff,8960145a243ffff,SYNTHETIC_REFERENCE
ATM001091,26.781911,80.954738,Uttar Pradesh,Lucknow,883d8d52e9fffff,893d8d52e83ffff,SYNTHETIC_REFERENCE
ATM001092,18.463154,73.92818,Maharashtra,Pune,8860885245fffff,89608852443ffff,SYNTHETIC_REFERENCE
ATM001093,18.505108,73.867415,Maharashtra,Pune,8860885019fffff,8960885019bffff,SYNTHETIC_REFERENCE
ATM001094,22.498743,88.387918,West Bengal,Kolkata,883cf2c467fffff,893cf2c466fffff,SYNTHETIC_REFERENCE
ATM001095,12.981202,77.603562,Karnataka,Bangalore,8861892e9bfffff,8961892e9afffff,SYNTHETIC_REFERENCE
ATM001096,28.627778,77.204057,Uttar Pradesh,Delhi,883da11447fffff,893da11447bffff,SYNTHETIC_REFERENCE
ATM001097,12.92477,77.572033,Karnataka,Bangalore,8860145a4dfffff,8960145a4d3ffff,SYNTHETIC_REFERENCE
ATM001098,28.536691,77.214749,Uttar Pradesh,Delhi,883da102c3fffff,893da102c3bffff,SYNTHETIC_REFERENCE
ATM001099,23.027568,72.609944,Rajasthan,Ahmedabad,8842cea61dfffff,8942cea61d7ffff,SYNTHETIC_REFERENCE
ATM001100,17.33993,78.535936,Maharashtra,Hyderabad,8860b525e3fffff,8960b525e33ffff,SYNTHETIC_REFERENCE
ATM001101,19.123992,72.940352,Maharashtra,Mumbai,88608b5401fffff,89608b5400bffff,SYNTHETIC_REFERENCE
ATM001102,26.851643,80.959081,Uttar Pradesh,Lucknow,883d8dcd53fffff,893d8dcd53bffff,SYNTHETIC_REFERENCE
ATM001103,26.913417,75.79498,Rajasthan,Jaipur,883da2188dfffff,893da2188c3ffff,SYNTHETIC_REFERENCE
ATM001104,26.852537,80.934954,Uttar Pradesh,Lucknow,883d8dcd4bfffff,893d8dcd4a3ffff,SYNTHETIC_REFERENCE
ATM001105,26.959941,80.884615,Uttar Pradesh,Lucknow,883d8dc0e5fffff,893d8dc0e43ffff,SYNTHETIC_REFERENCE
ATM001106,28.603587,77.203303,Uttar Pradesh,Delhi,883da1155bfffff,893da1155a7ffff,SYNTHETIC_REFERENCE
ATM001107,17.317515,78.558118,Maharashtra,Hyderabad,8860b52425fffff,8960b52424bffff,SYNTHETIC_REFERENCE
ATM001108,23.02025,72.574288,Rajasthan,Ahmedabad,8842cea645fffff,8942cea6443ffff,SYNTHETIC_REFERENCE
ATM001109,18.441503,73.826143,Maharashtra,Pune,886088cda1fffff,896088cda0bffff,SYNTHETIC_REFERENCE
ATM001110,28.618101,77.193262,Uttar Pradesh,Delhi,883da11469fffff,893da11468bffff,SYNTHETIC_REFERENCE
ATM001111,26.907825,75.778121,Rajasthan,Jaipur,883da218e1fffff,893da218e13ffff,SYNTHETIC_REFERENCE
ATM001112,12.996623,77.718807,Karnataka,Bangalore,8861892e69fffff,8961892e68bffff,SYNTHETIC_REFERENCE
ATM001113,12.972038,77.612775,Karnataka,Bangalore,88618925a5fffff,89618925a5bffff,SYNTHETIC_REFERENCE
ATM001114,22.683242,88.36449,West Bengal,Kolkata,883cf28b41fffff,893cf28b473ffff,SYNTHETIC_REFERENCE
ATM001115,22.587069,88.308436,West Bengal,Kolkata,883cf2d5d5fffff,893cf2d5d57ffff,SYNTHETIC_REFERENCE
ATM001116,22.573015,88.354373,West Bengal,Kolkata,883cf2c645fffff,893cf2c644fffff,SYNTHETIC_REFERENCE
ATM001117,19.038459,72.888646,Maharashtra,Mumbai,88608b19a1fffff,89608b19a13ffff,SYNTHETIC_REFERENCE
ATM001118,26.931889,75.801909,Rajasthan,Jaipur,883da218d5fffff,893da218d57ffff,SYNTHETIC_REFERENCE
ATM001119,12.974151,77.5928,Karnataka,Bangalore,8860145b49fffff,8960145b48fffff,SYNTHETIC_REFERENCE
ATM001120,28.609515,77.228167,Uttar Pradesh,Delhi,883da1143dfffff,893da1143dbffff,SYNTHETIC_REFERENCE
ATM001121,26.918392,75.88307,Rajasthan,Jaipur,883da20103fffff,893da20102fffff,SYNTHETIC_REFERENCE
ATM001122,26.82489,80.95204,Uttar Pradesh,Lucknow,883d8dcd07fffff,893d8dcd073ffff,SYNTHETIC_REFERENCE
ATM001123,26.9124,75.780252,Rajasthan,Jaipur,883da218ebfffff,893da218ebbffff,SYNTHETIC_REFERENCE
ATM001124,26.891867,75.78881,Rajasthan,Jaipur,883da218adfffff,893da218adbffff,SYNTHETIC_REFERENCE
ATM001125,18.354206,73.735079,Maharashtra,Pune,886088190bfffff,896088190bbffff,SYNTHETIC_REFERENCE
ATM001126,22.576333,88.334611,West Bengal,Kolkata,883cf2d591fffff,893cf2d5907ffff,SYNTHETIC_REFERENCE
ATM001127,19.083873,72.862279,Maharashtra,Mumbai,88608b0b29fffff,89608b0b28fffff,SYNTHETIC_REFERENCE
ATM001128,13.095103,80.272408,Tamil Nadu,Chennai,88618c48abfffff,89618c48a17ffff,SYNTHETIC_REFERENCE
ATM001129,17.361978,78.524797,Maharashtra,Hyderabad,8860b525a5fffff,8960b525a47ffff,SYNTHETIC_REFERENCE
ATM001130,12.863604,77.495773,Karnataka,Bangalore,886014502dfffff,896014502cbffff,SYNTHETIC_REFERENCE
ATM001131,22.991812,72.568899,Gujarat,Ahmedabad,8842cea759fffff,8942cea758bffff,SYNTHETIC_REFERENCE
ATM001132,13.084821,80.27061,Tamil Nadu,Chennai,88618c4885fffff,89618c48847ffff,SYNTHETIC_REFERENCE
ATM001133,19.026859,72.860685,Maharashtra,Mumbai,88608b19bbfffff,89608b19bafffff,SYNTHETIC_REFERENCE
ATM001134,12.977575,77.584881,Karnataka,Bangalore,8860145b43fffff,8960145b433ffff,SYNTHETIC_REFERENCE
ATM001135,18.546445,73.861412,Maharashtra,Pune,88608851cbfffff,89608851ca7ffff,SYNTHETIC_REFERENCE
ATM001136,19.076359,72.882822,Maharashtra,Mumbai,88608b0b6dfffff,89608b0b6c3ffff,SYNTHETIC_REFERENCE
ATM001137,26.911324,75.782293,Rajasthan,Jaipur,883da218ebfffff,893da218ebbffff,SYNTHETIC_REFERENCE
ATM001138,13.069178,80.258511,Tamil Nadu,Chennai,88618c489dfffff,89618c489dbffff,SYNTHETIC_REFERENCE
ATM001139,13.094904,80.293435,Tamil Nadu,Chennai,88618c48e5fffff,89618c48e4fffff,SYNTHETIC_REFERENCE
ATM001140,22.581521,88.336452,West Bengal,Kolkata,883cf2d59bfffff,893cf2d59abffff,SYNTHETIC_REFERENCE
ATM001141,26.912023,75.781597,Rajasthan,Jaipur,883da218ebfffff,893da218ebbffff,SYNTHETIC_REFERENCE
ATM001142,17.387309,78.470204,Maharashtra,Hyderabad,8860a25b15fffff,8960a25b14fffff,SYNTHETIC_REFERENCE
ATM001143,18.503493,73.821526,Maharashtra,Pune,88608850d5fffff,89608850d4fffff,SYNTHETIC_REFERENCE
ATM001144,22.596832,88.351685,West Bengal,Kolkata,883cf2d4a3fffff,893cf2d4a2fffff,SYNTHETIC_REFERENCE
ATM001145,12.97306,77.59448,Karnataka,Bangalore,8860145b49fffff,8960145b48bffff,SYNTHETIC_REFERENCE
ATM001146,26.924412,75.760452,Rajasthan,Jaipur,883da2181bfffff,893da2181bbffff,SYNTHETIC_REFERENCE
ATM001147,23.024895,72.558127,Rajasthan,Ahmedabad,8842ceb59bfffff,8942ceb59bbffff,SYNTHETIC_REFERENCE
ATM001148,18.519228,73.858197,Maharashtra,Pune,8860885017fffff,8960885017bffff,SYNTHETIC_REFERENCE
ATM001149,26.950452,75.776358,Rajasthan,Jaipur,883da21abdfffff,893da21abd7ffff,SYNTHETIC_REFERENCE
ATM001150,26.922125,75.781934,Rajasthan,Jaipur,883da218c5fffff,893da218c0bffff,SYNTHETIC_REFERENCE
ATM001151,22.984029,72.535309,Gujarat,Ahmedabad,8842ceb5a7fffff,8942ceb5a73ffff,SYNTHETIC_REFERENCE
ATM001152,26.884114,75.856204,Rajasthan,Jaipur,883da20a19fffff,893da20a19bffff,SYNTHETIC_REFERENCE
ATM001153,18.611786,73.823628,Maharashtra,Pune,8860884309fffff,8960884308fffff,SYNTHETIC_REFERENCE
ATM001154,18.518998,73.841642,Maharashtra,Pune,88608850ebfffff,89608850ebbffff,SYNTHETIC_REFERENCE
ATM001155,18.49069,74.01055,Maharashtra,Pune,886088c931fffff,896088c931bffff,SYNTHETIC_REFERENCE
ATM001156,23.079429,72.574967,Rajasthan,Ahmedabad,8842ceb499fffff,8942ceb4997ffff,SYNTHETIC_REFERENCE
ATM001157,28.594193,77.129006,Uttar Pradesh,Delhi,883da110dbfffff,893da110da3ffff,SYNTHETIC_REFERENCE
ATM001158,26.925405,75.786065,Rajasthan,Jaipur,883da218c1fffff,893da218c0fffff,SYNTHETIC_REFERENCE
ATM001159,26.910417,75.789798,Rajasthan,Jaipur,883da218e3fffff,893da218e37ffff,SYNTHETIC_REFERENCE
ATM001160,19.05056,72.888114,Maharashtra,Mumbai,88608b569bfffff,89608b569b7ffff,SYNTHETIC_REFERENCE
ATM001161,26.876205,75.847375,Rajasthan,Jaipur,883da20a0bfffff,893da20a0a3ffff,SYNTHETIC_REFERENCE
ATM001162,28.628135,77.202091,Uttar Pradesh,Delhi,883da11447fffff,893da11447bffff,SYNTHETIC_REFERENCE
ATM001163,17.274973,78.605961,Maharashtra,Hyderabad,8860b5270bfffff,8960b5270b3ffff,SYNTHETIC_REFERENCE
ATM001164,23.027029,72.572791,Rajasthan,Ahmedabad,8842cea64dfffff,8942cea641bffff,SYNTHETIC_REFERENCE
ATM001165,28.649269,77.27483,Uttar Pradesh,Delhi,883da114cbfffff,893da114ca3ffff,SYNTHETIC_REFERENCE
ATM001166,26.98445,75.899531,Rajasthan,Jaipur,883da20055fffff,893da20054fffff,SYNTHETIC_REFERENCE
ATM001167,26.888373,75.796218,Rajasthan,Jaipur,883da218a5fffff,893da218a57ffff,SYNTHETIC_REFERENCE
ATM001168,22.57372,88.401156,West Bengal,Kolkata,883cf2c611fffff,893cf2c610fffff,SYNTHETIC_REFERENCE
ATM001169,19.010318,72.765522,Maharashtra,Mumbai,88608b0a83fffff,89608b0a833ffff,SYNTHETIC_REFERENCE
ATM001170,12.973255,77.541011,Karnataka,Bangalore,8860145a27fffff,8960145a26fffff,SYNTHETIC_REFERENCE
ATM001171,18.582998,73.811456,Maharashtra,Pune,8860884267fffff,8960884266bffff,SYNTHETIC_REFERENCE
ATM001172,26.847091,80.944698,Uttar Pradesh,Lucknow,883d8dcd55fffff,893d8dcd553ffff,SYNTHETIC_REFERENCE
ATM001173,18.530717,73.857489,Maharashtra,Pune,8860885033fffff,89608850333ffff,SYNTHETIC_REFERENCE
ATM001174,12.955601,77.566137,Karnataka,Bangalore,8860145a65fffff,8960145a647ffff,SYNTHETIC_REFERENCE
ATM001175,18.440686,73.915861,Maharashtra,Pune,886088c8b7fffff,896088c8b63ffff,SYNTHETIC_REFERENCE
ATM001176,22.675441,88.278572,West Bengal,Kolkata,883cf2d617fffff,893cf2d6167ffff,SYNTHETIC_REFERENCE
ATM001177,23.002389,72.623768,Rajasthan,Ahmedabad,8842cea637fffff,8942cea6377ffff,SYNTHETIC_REFERENCE
ATM001178,28.611855,77.226867,Uttar Pradesh,Delhi,883da1142bfffff,893da1142a7ffff,SYNTHETIC_REFERENCE
ATM001179,23.030509,72.589735,Rajasthan,Ahmedabad,8842cea643fffff,8942cea6427ffff,SYNTHETIC_REFERENCE
ATM001180,22.486321,88.408202,West Bengal,Kolkata,883cf2c5c9fffff,893cf2c4267ffff,SYNTHETIC_REFERENCE
ATM001181,26.881801,80.983578,Uttar Pradesh,Lucknow,883d8dcc01fffff,893d8dcc007ffff,SYNTHETIC_REFERENCE
ATM001182,17.365058,78.482815,Maharashtra,Hyderabad,8860a25b51fffff,8960a25b50fffff,SYNTHETIC_REFERENCE
ATM001183,18.504,73.857762,Maharashtra,Pune,886088501bfffff,896088501bbffff,SYNTHETIC_REFERENCE
ATM001184,26.830172,80.933994,Uttar Pradesh,Lucknow,883d8dcd6bfffff,893d8dcd6a7ffff,SYNTHETIC_REFERENCE
ATM001185,28.618753,77.218078,Uttar Pradesh,Delhi,883da11405fffff,893da114057ffff,SYNTHETIC_REFERENCE
ATM001186,26.766958,80.919897,Uttar Pradesh,Lucknow,883d8d522bfffff,893d8d522a7ffff,SYNTHETIC_REFERENCE
ATM001187,18.486984,73.908964,Maharashtra,Pune,886088522bfffff,896088522abffff,SYNTHETIC_REFERENCE
ATM001188,18.945212,72.663937,Maharashtra,Mumbai,88608b0e11fffff,89608b0e117ffff,SYNTHETIC_REFERENCE
ATM001189,17.406599,78.439663,Maharashtra,Hyderabad,8860a2582dfffff,8960a2582c7ffff,SYNTHETIC_REFERENCE
ATM001190,22.966361,72.477912,Gujarat,Ahmedabad,8842cea213fffff,8942cea2137ffff,SYNTHETIC_REFERENCE
ATM001191,19.047305,72.9002,Maharashtra,Mumbai,88608b56d3fffff,89608b56d23ffff,SYNTHETIC_REFERENCE
ATM001192,22.667206,88.370941,West Bengal,Kolkata,883cf28b0dfffff,893cf28b0cbffff,SYNTHETIC_REFERENCE
ATM001193,17.38708,78.480429,Maharashtra,Hyderabad,8860a25b03fffff,8960a25b02fffff,SYNTHETIC_REFERENCE
ATM001194,18.495194,73.843284,Maharashtra,Pune,88608850c9fffff,89608850c83ffff,SYNTHETIC_REFERENCE
ATM001195,19.33602,73.132195,Maharashtra,Mumbai,88608b5861fffff,89608b58617ffff,SYNTHETIC_REFERENCE
ATM001196,26.91255,75.789736,Rajasthan,Jaipur,883da2188dfffff,893da2188dbffff,SYNTHETIC_REFERENCE
ATM001197,26.80707,80.916648,Uttar Pradesh,Lucknow,883d8d5259fffff,893d8d52583ffff,SYNTHETIC_REFERENCE
ATM001198,26.884829,80.955765,Uttar Pradesh,Lucknow,883d8dcc45fffff,893d8dcc44bffff,SYNTHETIC_REFERENCE
ATM001199,23.018205,72.569928,Rajasthan,Ahmedabad,8842cea669fffff,8942cea6697ffff,SYNTHETIC_REFERENCE
ATM001200,28.64339,77.272254,Uttar Pradesh,Delhi,883da114c1fffff,893da114c07ffff,SYNTHETIC_REFERENCE
ATM001201,22.987068,72.701225,Gujarat,Ahmedabad,8842cea48bfffff,8942cea48bbffff,SYNTHETIC_REFERENCE
ATM001202,19.230494,72.523348,Unknown,Mumbai,88608b60c3fffff,89608b60c23ffff,SYNTHETIC_REFERENCE
ATM001203,19.056921,73.209816,Maharashtra,Mumbai,88608bca35fffff,89608bca347ffff,SYNTHETIC_REFERENCE
ATM001204,17.36178,78.49822,Maharashtra,Hyderabad,8860a25b5dfffff,8960a25b5d3ffff,SYNTHETIC_REFERENCE
ATM001205,13.085777,80.270933,Tamil Nadu,Chennai,88618c4885fffff,89618c4884fffff,SYNTHETIC_REFERENCE
ATM001206,23.013199,72.543077,Rajasthan,Ahmedabad,8842ceb583fffff,8942ceb5837ffff,SYNTHETIC_REFERENCE
ATM001207,18.526284,73.901598,Maharashtra,Pune,8860885061fffff,89608850603ffff,SYNTHETIC_REFERENCE
ATM001208,13.082166,80.317684,Unknown,Chennai,88618c4839fffff,89618c48393ffff,SYNTHETIC_REFERENCE
ATM001209,12.906178,77.676481,Karnataka,Bangalore,8861892731fffff,89618927357ffff,SYNTHETIC_REFERENCE
ATM001210,26.857019,80.923405,Uttar Pradesh,Lucknow,883d8dcf23fffff,893d8dcf22fffff,SYNTHETIC_REFERENCE
ATM001211,13.068633,80.290083,Tamil Nadu,Chennai,88618c48c5fffff,89618c48c43ffff,SYNTHETIC_REFERENCE
ATM001212,13.090353,80.249325,Tamil Nadu,Chennai,88618c48b1fffff,89618c48b17ffff,SYNTHETIC_REFERENCE
ATM001213,28.615685,77.216298,Uttar Pradesh,Delhi,883da11405fffff,893da114043ffff,SYNTHETIC_REFERENCE
ATM001214,22.994089,72.577672,Gujarat,Ahmedabad,8842cea75bfffff,8942cea75a3ffff,SYNTHETIC_REFERENCE
ATM001215,18.526072,73.847036,Maharashtra,Pune,88608850e1fffff,89608850e1bffff,SYNTHETIC_REFERENCE
ATM001216,12.899443,77.663052,Karnataka,Bangalore,886189246dfffff,89618927337ffff,SYNTHETIC_REFERENCE
ATM001217,19.095463,72.836703,Maharashtra,Mumbai,88608b094bfffff,89608b094afffff,SYNTHETIC_REFERENCE
ATM001218,18.504301,73.861348,Maharashtra,Pune,8860885019fffff,8960885018fffff,SYNTHETIC_REFERENCE
ATM001219,18.525171,73.85454,Maharashtra,Pune,88608850edfffff,89608850edbffff,SYNTHETIC_REFERENCE
